id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
17170709,Heart of the Bywater (Side B),5576321,Brandon & Jessica,,Bywater,29.96233,-90.04441,Entire home/apt,140,30,104,2022-04-02,1.54,2,165,1,17STR-09411
17171346,Stylish Freret Street Loft w/Balcony & Parking!,51541620,Samuel,,Freret,29.935,-90.10667,Entire home/apt,88,1,242,2022-09-05,3.58,15,119,89,"20-CSTR-31254, 22-OSTR-13685"
17173259,Cozy New Orleans Carriage House - Levels 2,97389562,Dwayne,,Central City,29.94228,-90.07567,Entire home/apt,215,1,51,2021-05-30,0.76,2,89,0,"19STR-22363, 19-OSTR-00000"
17174517,The Matisse    King size luxury bed ~ private room,15812093,Julia,,Treme - Lafitte,29.97269,-90.07887,Private room,75,1,20,2022-09-04,0.30,5,90,6,"19STR-06441, 19-OSTR-06441"
17189464,Tracey's Place,115701307,Clayton,,Dillard,29.9963,-90.06089,Entire home/apt,95,1,127,2022-09-04,1.87,1,153,25,"20STR-25920, 19-OSTR-0223"
17190233,"Pelican Point - Modern, Bright, and Fun",23619270,Steven,,Central City,29.94196,-90.07539,Entire home/apt,87,2,196,2022-08-19,2.91,4,99,36,"17STR-06830, 20-OSTR-02227"
17206779,Storyville - Private Apartment in Charming Inn,5860857,Barbara,,Seventh Ward,29.96752,-90.06547,Private room,128,2,52,2022-05-29,0.78,13,25,4,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17206813,Romantic Courtyard Suite steps to it all!,114027840,Steve,,Marigny,29.96844,-90.05647,Entire home/apt,150,2,46,2022-06-22,0.72,2,320,9,"21-RSTR-07193, 20-OSTR-00934"
17211817,"Garden District Oasis, St Charles Mardi Gras Apt",7319703,Donald,,Central City,29.93241,-90.0862,Entire home/apt,105,30,328,2022-07-02,4.84,5,265,36,"20STR-02082, 20-OSTR-2080"
17221026,Peaceful Bywater Getaway,109631961,Mark,,Bywater,29.96352,-90.04239,Entire home/apt,240,3,85,2022-06-14,1.31,1,205,18,"20RSTR-33616, 19-OSTR-70381"
17222766,*Private Freret Street Apartment*,35213708,Annie Jane And Tim,,Freret,29.93562,-90.10352,Private room,100,1,148,2022-09-04,2.20,1,61,21,"19str-23905, 20-ostr-21258"
17237721,Pet Friendly AND No Cleaning Fee!,81140932,Michael,,West Riverside,29.91776,-90.11999,Private room,49,30,32,2019-11-03,0.48,2,0,0,City registration pending
17239614,Charming Historic Home 3 min to French Qtr/CBD,60197312,Talmadge,,Central City,29.94082,-90.08356,Entire home/apt,129,2,142,2022-09-05,2.10,2,177,16,"19STR-24869, 20-OSTR-01878"
17240368,Uptown Cottage Close to Magazine & Convention Ctr,2593268,Tuacasa,,Irish Channel,29.92287,-90.0805,Entire home/apt,100,30,45,2022-01-30,0.67,3,90,2,17STR-09571
17250670,gwen's Holistic House,115323554,Gwendolyn,,Treme - Lafitte,29.96624,-90.07136,Private room,62,2,294,2022-08-25,4.35,3,288,45,"17str-12458, 20-OSTR-02956"
17254767,1880s Historic Tremé home just outside the FQ,116295335,Pye,,Tulane - Gravier,29.96332,-90.07859,Entire home/apt,85,1,345,2022-08-07,5.10,2,66,55,"17STR-11853, 20-OSTR-1474"
17268939,Luxury Custom Built Bywater Home King Beds & Loft & Parking,116387410,Veronica,,St. Claude,29.96625,-90.03955,Entire home/apt,395,30,72,2019-10-27,1.07,1,338,0,17STR-03640
17273526,Charming Lower Garden District Creole Cottage,20899326,Del,,Milan,29.93055,-90.0918,Entire home/apt,132,3,144,2022-07-25,2.14,4,207,24,"19STR-20519, 20-OSTR-1758"
17274356,"Quaint, One- bedroom Jazz & Blues Suite- Uptown",20899326,Del,,Central City,29.93025,-90.08992,Entire home/apt,108,3,53,2022-07-05,0.79,4,74,21,"19STR-20519, 20-OSTR-1758"
17282046,Garden District Shotgun House Filled with Plants and History,710534,Laura Stirling,,Lower Garden District,29.93699,-90.07291,Entire home/apt,120,2,126,2021-03-18,1.90,1,0,0,"19STR-11924, 19-OSTR-0000"
17297460,Avenue Plaza Studio Suite,107559785,Dominic,,Central City,29.93543,-90.07922,Private room,168,30,8,2019-11-10,0.17,5,326,0,
17302579,Mid-City District Mardi Gras Estates,116745048,Erica,,Tulane - Gravier,29.96253,-90.07934,Entire home/apt,297,2,54,2022-08-21,1.25,2,332,18,"19STR-26365, 19-OSTR-2636"
17303736,"#1: Near streetcar, Garden District gem",116760163,Owen,,Lower Garden District,29.93236,-90.07822,Private room,88,1,188,2022-07-04,2.78,2,65,41,"20STR-02648, 20-OSTR-02648"
17316792,Cozy Home Near Frenchman/French Quarter w/Parking,52807584,Richard,,Marigny,29.96368,-90.05365,Entire home/apt,120,2,200,2022-08-07,2.97,2,119,34,"17STR-07821, 20-OSTR-02537"
17318954,Private suite in luxury Resort,43043003,Drew,,Central Business District,29.94631,-90.06641,Private room,104,30,1,2019-04-08,0.02,2,0,0,
17327256,"15       PENTHOUSE Loft, MAGAZINE ST.Hot Tub, Pets",4981655,Jim And Mikki,,St. Thomas Dev,29.93187,-90.07294,Entire home/apt,45,2,271,2022-08-31,4.21,16,278,61,"20cstr-21597, 20-ostr-02984"
17333077,Charming Shotgun Home in Historic St. Roch!,49956207,Janice,,St. Roch,29.97646,-90.0512,Private room,100,30,43,2019-10-27,0.64,1,358,0,17STR-11933
17364953,Earthy Paradise - Historic Shotgun off Magazine,18489448,Giuliano,,Touro,29.92223,-90.09363,Entire home/apt,78,2,169,2022-08-29,2.51,1,35,50,"18STR-06530, 20-OSTR-1213"
17365931,"Relax uptown - quiet neighborhood, huge backyard!",117341612,Samantha,,Milan,29.9336,-90.10193,Entire home/apt,139,3,117,2022-07-15,1.74,1,88,9,"17STR-17015, 20-OSTR-00109"
17380214,LOCATION. LOCATION. LOCATION.,104250639,Haiyen,,Central Business District,29.94947,-90.06665,Entire home/apt,382,30,11,2020-01-14,0.17,1,179,0,City registration pending
17382969,Luxury Condo with Onsite Pool Steps from the French Quarter,45441871,The Natchez,,Central Business District,29.94981,-90.06865,Entire home/apt,468,1,119,2022-08-26,1.79,12,287,8,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17383120,Luxury Pool Side 4 bedroom 4 bath Condo,45441871,The Natchez,,Central Business District,29.94981,-90.06865,Entire home/apt,492,1,141,2022-09-05,2.11,12,289,25,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17383220,Luxury 4 bedroom 3 bath Condo - Centrally Located,45441871,The Natchez,,Central Business District,29.94981,-90.06865,Entire home/apt,471,1,102,2022-08-21,1.54,12,272,19,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17383315,Luxury 3 Bedroom 3 Bath Condo - Centrally Located!,45441871,The Natchez,,Central Business District,29.94981,-90.06865,Entire home/apt,378,1,139,2022-07-02,2.07,12,312,17,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17383359,Top Floor Luxury 3 bedroom 3 bath Condo,45441871,The Natchez,,Central Business District,29.94981,-90.06865,Entire home/apt,378,1,103,2022-08-05,1.53,12,313,10,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17385530,Lovely Private Suite in Uptown Cottage,1735148,Linda,,Audubon,29.93672,-90.11356,Entire home/apt,83,3,66,2022-09-06,1.89,1,6,35,"21-RSTR-07460, 20-OSTR-00036"
17386917,Vintage NOLA home minutes from the French Quarter,117531085,Kevin,,Seventh Ward,29.96953,-90.06459,Entire home/apt,375,30,58,2020-03-15,0.98,1,89,0,17STR-10807
17388011,Great House and Neighborhood!,27962041,Vivian,,Bayou St. John,29.97547,-90.08194,Entire home/apt,138,30,22,2022-05-26,0.34,1,344,2,17STR-12263
17388692,Mid City Nola Place,117554193,Ron,,Tulane - Gravier,29.96334,-90.08558,Entire home/apt,109,2,88,2020-03-18,1.33,1,0,0,"19STR-14642, 20-OSTR-01874"
17396486,Mid-City District walk to Canal & Bourbon St.,116745048,Erica,,Tulane - Gravier,29.96288,-90.07986,Entire home/apt,309,2,73,2022-07-04,1.13,2,335,15,"19STR-26363, 19-OSTR-2636"
17415269,Private place on Royal st.!,31996195,Elvira,,Marigny,29.9653,-90.0532,Entire home/apt,79,1,231,2022-08-21,3.46,1,50,42,"20STR-13527, 20-OSTR-24325"
17415562,Centrally located quaint 2 bedroom in Gentilly,105945358,Edward,,St.  Anthony,30.01059,-90.06175,Entire home/apt,80,30,139,2021-11-15,2.07,1,90,1,17STR-08902
17419567,Designer Antique Treme Home,754641,Jeff,,Treme - Lafitte,29.96758,-90.07511,Entire home/apt,140,3,95,2022-08-29,1.47,1,174,19,"19STR-21001, 19-OSTR-0000"
17421321,mi casa su casa,117828831,Kathy,,Central City,29.94412,-90.07963,Entire home/apt,200,30,21,2019-10-27,0.31,2,0,0,
17423586,Last minute Mardi Gras Spot,31111321,Beverly,,Seventh Ward,29.97142,-90.06123,Entire home/apt,175,30,89,2022-01-03,1.32,5,365,1,17str-11121
17424090,the cozy spot,117828831,Kathy,,Central City,29.94432,-90.0808,Entire home/apt,150,30,26,2019-11-10,0.39,2,0,0,
17431106,✨💥CLOSE 2 FQ!❤️| SLEEPS 4 W/ W+D,117924044,Aj,,Mid-City,29.9791,-90.10072,Entire home/apt,65,1,75,2022-08-30,1.12,1,114,20,"19STR-20323, 19OSTR-20323"
17446911,Cozy Treme Apt On Gov. Nicholls Street /NOLA/LUV,73377305,Myra,,Treme - Lafitte,29.96624,-90.06806,Entire home/apt,157,2,129,2022-09-05,1.93,1,323,19,"21-RSTR-15837, 21-OSTR-15836"
17466000,Comfy Oversized Couch in Uptown.,81140932,Michael,,West Riverside,29.91702,-90.11982,Shared room,29,30,28,2019-11-13,0.42,2,0,0,City registration pending
17491382,19STR-23833 2 bedrooms & a bathroom,19500812,Nalu,,Broadmoor,29.942677,-90.108124,Private room,200,1,65,2022-09-05,0.97,3,365,11,"22-RSTR-02262, 22-OSTR-02541"
17500087,Riverbend Gem in Historic Carrollton Uptown,118605122,Wendy,,East Carrollton,29.9475,-90.12401,Entire home/apt,200,4,82,2022-07-27,1.36,1,139,19,"20STR-08925, 20-OSTR-00869"
17510423,Fortenberry Lake Vacation Home Permit# 21RSTR19923,118694376,Patricia,,Read Blvd East,30.04087,-89.9623,Entire home/apt,900,3,17,2022-08-14,0.36,1,209,9,"17STR-03631, 19-OSTR-7653"
17524169,Bywater studio. 1 house from river.,4591564,Tracy,,Bywater,29.96106,-90.04111,Entire home/apt,105,2,64,2022-05-21,0.96,1,352,19,"19STR-00000, 19-OSTR-0000"
17528323,Uptown Cottage,118862934,Carli,,Uptown,29.92461,-90.1052,Entire home/apt,111,3,109,2022-07-25,1.65,1,71,23,"19STR-25016, 19-OSTR-0000"
17542708,"Luxury Downtown Condo, Three Blocks From Bourbon!",70171714,Aaron,,Central Business District,29.95189,-90.07058,Entire home/apt,244,2,83,2022-09-05,1.26,5,60,15,"21-CSTR-07390, 21-OSTR-17691"
17542963,Marigny 2 bedroom 1 block to French Quarter.,112266642,Teresa,,Marigny,29.96687,-90.06247,Entire home/apt,225,2,89,2022-07-02,1.34,1,155,23,"22-STR-05790, 22-OSTR-05790"
17543481,Mid City Retreat,27584389,Cheryl,,Mid-City,29.97747,-90.09372,Entire home/apt,125,4,56,2022-05-22,0.86,1,134,17,"19STR-19812, 20-OSTR-0957"
17569251,"Spacious ""Old World"" Charm in the Marigny - #1",119291090,Mansion On Royal St,,Marigny,29.96465,-90.05312,Entire home/apt,88,1,103,2022-08-08,1.60,10,345,24,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17570324,Historic Mansion on Royal St in the Marigny- #3,119291090,Mansion On Royal St,,Marigny,29.96465,-90.05312,Entire home/apt,77,1,88,2022-08-12,1.39,10,350,23,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17570582,Charming Suite in Historic Marigny Mansion - #4,119291090,Mansion On Royal St,,Marigny,29.96465,-90.05312,Entire home/apt,85,1,101,2022-09-07,1.57,10,346,39,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17570863,Balcony Suite on Royal St close to French Quarter,119291090,Mansion On Royal St,,Marigny,29.96465,-90.05312,Private room,88,1,72,2022-05-25,1.14,10,347,8,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17571042,Balcony Suite in Marigny Historic Mansion- #7,119291090,Mansion On Royal St,,Marigny,29.96465,-90.05312,Entire home/apt,110,1,109,2022-09-07,1.71,10,346,37,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17571137,Historic Mansion 4 Blocks to Frenchmen St. - #8,119291090,Mansion On Royal St,,Marigny,29.96465,-90.05312,Entire home/apt,67,1,70,2022-08-29,1.17,10,345,22,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17587243,Private Uptown studio; separate entrance & parking,73555391,Mandie,,Milan,29.938,-90.09765,Entire home/apt,78,2,405,2022-09-06,6.18,1,47,62,"17str-07356, 20-OSTR-0143"
17623733,Spacious Downtown Condo wMagnificent Views of City,90876851,Baronnestreetproperties,,Central Business District,29.94485,-90.07382,Entire home/apt,159,1,325,2022-08-30,4.88,8,262,59,"18str-19121, 20-OSTR-12345"
17637413,Lower Garden District Boutique 20,11372242,Thiamanti,,Lower Garden District,29.93713,-90.07475,Entire home/apt,109,2,133,2022-08-14,2.04,40,26,26,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17669277,Sleeps 4! Just blocks from Bourbon St!!!,120285196,Alvin,,Treme - Lafitte,29.96765,-90.06721,Entire home/apt,114,2,147,2022-08-08,2.20,1,29,18,"21-RSTR-08256, 20-OSTR-00772"
17677540,A Bywater Hideaway,17326138,Jesse,,Bywater,29.96274,-90.0418,Entire home/apt,81,2,212,2022-08-13,3.24,1,28,36,"17STR-08474, 17-OSTR-0847"
17683893,Balcony | Pool | FrenchQ | Marigny #20STR-02764,4951914,Thom,,Bywater,29.96806,-90.0501,Entire home/apt,202,2,144,2022-09-05,2.21,4,261,28,"20STR-02764, 20-OSTR-02768"
17693671,Marigny Hideout I - 1 Block from Frenchmen,33516194,Anne,,Marigny,29.96566,-90.05809,Entire home/apt,254,2,64,2022-07-26,1.05,2,204,25,"20-CSTR-33391, 21-OSTR-13035"
17694297,Cozy Nest on Frenchmen Street!,8563867,Anita,,Marigny,29.96786,-90.05818,Entire home/apt,99,2,340,2022-08-17,5.56,3,41,78,"21-RSTR-00971, 19-OSTR-27329"
17703293,Cozy Home Away From Home Near Jazzfest & City Park,120639413,Larry,,Fillmore,30.00412,-90.08035,Entire home/apt,125,2,82,2020-03-08,1.25,1,0,0,"19STR-25445, 19-OSTR-0000"
17718677,"Cozy Apartment, 5min uber to Quarter or 20 min wlk",93193274,Percy,,Treme - Lafitte,29.97095,-90.08132,Entire home/apt,85,1,112,2022-07-04,1.69,1,62,25,"20STR-00750, 19-OSTR-0000"
17735931,New Sunset Point Condo C  - Perfect family getaway,37399748,Bea,,Algiers Point,29.954641,-90.053352,Entire home/apt,85,3,191,2022-08-29,2.93,2,114,43,"18STR-06621, 20-OSTR-02202"
17737624,Jazzfest Hideaway,15226489,Ashley,,Fairgrounds,29.9793,-90.07885,Entire home/apt,119,2,58,2022-05-07,0.88,3,320,9,"20STR-01159, 19-OSTR-00000"
17748501,Luxury Studio St.Charles Ave shared pool/spa,15103835,Tara,,East Carrollton,29.94384,-90.13265,Private room,122,2,145,2022-07-24,2.37,2,249,25,"17STR-05925, 19-OSTR-0000"
17764981,Mid-City New Orleans 3 bedroom Home,120468759,Johanna,,Mid-City,29.96817,-90.09919,Entire home/apt,120,3,182,2022-07-17,2.76,1,152,38,"20STR-01913, 19-OSTR-00000"
17785739,Fabulous Location on Magazine St.,110428121,Minnette,,West Riverside,29.92028,-90.11151,Entire home/apt,329,3,122,2022-08-28,1.85,2,156,16,"19STR-21333, 20-ostr-2985"
17792434,The Creole Complex,12055406,Graham,,Seventh Ward,29.9677,-90.0658,Entire home/apt,931,2,69,2022-08-28,1.04,4,196,7,"19STR-26081, 20OSTR-00674"
17792791,Creole Jazz Cabana,121559831,Robert,,Bywater,29.9652,-90.02893,Entire home/apt,98,30,0,,,1,0,0,17STR-08348
17795713,Charming Marigny House Near Frenchmen St.,121590335,John,,Marigny,29.96674,-90.05474,Entire home/apt,107,2,113,2022-07-31,1.70,2,17,33,"19STR-22640, 19-OSTR-0000"
17808325,Luxurious New Orleans Resort - 1 Bedroom,100605868,Myka,,Lower Garden District,29.93466,-90.07902,Entire home/apt,166,2,2,2018-04-10,0.03,5,28,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17829469,NEW: Historic Garden apt. in New Orleans mid-city,121924613,Barbara,,City Park,29.981271743774414,-90.09253692626953,Entire home/apt,113,2,0,,,1,227,0,"22-RSTR-04541, 22-OSTR-06037"
17831843,New Orleans Charm w/ Casual Flair,11479600,Joshua,,Central City,29.93715,-90.08175,Private room,58,1,331,2022-09-06,5.01,2,101,63,"19STR-23432, 19-OSTR-0000"
17841283,Renovated Beautiful Uptown Shotgun House,23968958,Agustin,,East Riverside,29.92022,-90.09805,Entire home/apt,200,1,155,2022-08-20,2.38,1,0,20,"19STR-20702, 20-OSTR-0170"
17847701,Peach Treat,120056882,Rendell,,Leonidas,29.95428,-90.13491,Entire home/apt,95,2,94,2021-07-25,1.45,1,0,0,"20STR-03091, 19-OSTR-00000"
17849933,"Historic Neighborhood, Modern Home & Amazing Pool",38009051,Kimberly,,Marigny,29.96486,-90.05268,Entire home/apt,200,2,256,2022-08-21,4.21,1,15,61,"Owner Permit: 19STR-22325

Operator Permit: 20-OSTR-1899"
17858070,Close to FQ - Cozy Mid-City 1-bdrm Apt - Pets OK,54247139,Jeff & Dee Dee,,City Park,29.9802,-90.09436,Entire home/apt,65,1,127,2021-02-27,1.93,1,0,0,"19STR-25855, 19-OSTR-25855"
17864500,Spacious 3BR! Walk to French Quarter & Bourbon St!,339273806,Victoria,,Treme - Lafitte,29.96788,-90.06858,Entire home/apt,339,1,91,2022-05-09,1.37,3,46,10,"17STR-12422, 17-OSTR-12422"
17880734,Monthly rental for 2-4 people near French Quarter,347642,Jullien,,Marigny,29.96885,-90.05229,Entire home/apt,45,30,83,2022-05-15,1.31,5,0,6,17STR-07111
17890422,5 Blocks from Jazzfest w/ Bikes,6651876,Adam,,Fairgrounds,29.98108,-90.07373,Shared room,86,30,9,2019-03-24,0.15,1,179,0,17STR-18031
17899693,Uptown Creole Cottage for Family Getaways,10170884,Neil,,West Riverside,29.91943,-90.11031,Entire home/apt,450,3,38,2021-01-30,0.58,1,0,0,"19STR-20151, 19-OSTR-2151"
17901680,Magazine St/Shared  POOL and parking for 1  car,107879308,Robert,,Lower Garden District,29.93841,-90.07099,Entire home/apt,110,2,194,2022-09-02,2.99,1,124,68,"19STR-11829, 20-ostr-01070"
17927113,TWO Side by Side Condos!! 4 Bedrooms 4 baths 2 blocks off Bourbon!!!,95683904,Brad,,Central Business District,29.95093,-90.07223,Entire home/apt,589,3,75,2022-05-10,1.18,18,233,15,"21cstr-07390, 21ostr-17691"
17937713,Come to Jackson,111489795,Monika,,Central City,29.94136,-90.08546,Entire home/apt,120,2,203,2022-07-04,3.09,1,105,15,"19STR-13913, 20-ostr-2375"
17939180,GARDEN DISTRICT GETAWAY,17263007,Vincent,,Central City,29.92998,-90.08871,Entire home/apt,99,3,180,2022-09-05,2.74,1,133,35,"19str-25310, 20-ostr-1824"
17942722,A Welcoming Place,111019342,Tyria,,Desire Area,29.99765,-90.04015,Entire home/apt,230,3,129,2022-09-05,2.01,1,224,36,"20-RSTR-33426, 20-OSTR-02167"
17944737,Beautiful Double Centrally Located,105645297,Cheryl,,Gentilly Terrace,29.9927,-90.05703,Entire home/apt,114,30,37,2022-05-05,0.56,1,177,3,17STR-0131
17959450,Marigny Hideout IV - One block from Frenchmen,33516194,Anne,,Marigny,29.96593,-90.05764,Entire home/apt,148,2,77,2022-08-12,1.19,2,123,37,"21-CSTR-10342, 21-OSTR-13035"
17960159,Creole Cottage Two Blocks from St. Charles,70813384,Erich,,Central City,29.94075,-90.07764,Entire home/apt,179,1,305,2022-07-31,4.62,6,89,62,"21STR-09979, 21OSTR-31415"
17963441,Charming & Quiet 2 BR Suite Near St. Charles Ave.,11479600,Joshua,,Central City,29.93624,-90.08186,Private room,100,2,124,2022-08-21,1.88,2,137,26,"19STR-23432, 19-OSTR-0000"
17973562,"Ursuline Colorful, Historic Home near the French Quarter",323664718,Nichole,,Treme - Lafitte,29.963974,-90.065582,Entire home/apt,159,1,125,2022-07-05,2.01,29,146,25,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17975781,Nine room inn steps from the French Quarter!,73827214,Michelle,,Marigny,29.96721,-90.05715,Private room,148,2,60,2022-04-11,0.91,5,92,15,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17976734,Napoleon at Tips,123474574,Brett,,East Riverside,29.91853,-90.10049,Entire home/apt,81,30,1,2017-05-01,0.02,1,0,0,City registration pending
17993838,Iberville Quarters 1 Lic #4701-221632,123646714,New Orleans Restoration Properties,,Tulane - Gravier,29.9623,-90.08049,Entire home/apt,102,1,218,2022-07-17,3.35,9,48,36,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
18002684,"New Orleans charm, modern convinces, walkable.",20849210,Bryan,,Marigny,29.96219,-90.05433,Entire home/apt,800,30,24,2022-08-07,0.47,3,342,10,"19str-13527, 19-OSTR-2432"
18005982,Quintessentially NOLA (Uptown/Garden District),123769157,Mara,,East Riverside,29.92136,-90.09151,Entire home/apt,182,30,43,2021-01-10,0.66,1,207,0,17STR-06514
18019499,HH Whitney House - Adjoining 2 bedrooms with bath,104792142,Glen,,Seventh Ward,29.9718,-90.07154,Hotel room,300,3,5,2022-07-04,0.08,4,288,4,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
18022302,"""D""-Most Amazing Balcony on St. Charles",6268899,Paula,,Central City,29.93295,-90.08324,Entire home/apt,129,3,155,2022-08-20,2.38,9,68,28,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
